"value","mu","group"
0.832291632766579,"-4.5","Naive (I=500)"
0.845967849084314,"-4.5","Naive (I=500)"
0.84229984335136,"-4.5","Naive (I=500)"
0.800591458507807,"-4.5","Naive (I=500)"
0.814090354819475,"-4.5","Naive (I=500)"
0.875874548855084,"-4.5","Naive (I=500)"
0.82407636563949,"-4.5","Naive (I=500)"
0.836617559179649,"-4.5","Naive (I=500)"
0.854245955995251,"-4.5","Naive (I=500)"
0.851533889630081,"-4.5","Naive (I=500)"
0.824404703904534,"-4.5","Naive (I=500)"
0.849115700629377,"-4.5","Naive (I=500)"
0.834847419825771,"-4.5","Naive (I=500)"
0.842565681143258,"-4.5","Naive (I=500)"
0.846189711535844,"-4.5","Naive (I=500)"
0.852048780686855,"-4.5","Naive (I=500)"
0.85697830558804,"-4.5","Naive (I=500)"
0.811358224775371,"-4.5","Naive (I=500)"
0.828394884512853,"-4.5","Naive (I=500)"
0.779911010976317,"-4.5","Naive (I=500)"
0.81564968762791,"-4.5","Naive (I=500)"
0.86727576206388,"-4.5","Naive (I=500)"
0.823079920874583,"-4.5","Naive (I=500)"
0.837276293862239,"-4.5","Naive (I=500)"
0.829799194772688,"-4.5","Naive (I=500)"
0.828311713752008,"-4.5","Naive (I=500)"
0.845600673346879,"-4.5","Naive (I=500)"
0.817218157137438,"-4.5","Naive (I=500)"
0.813674797509365,"-4.5","Naive (I=500)"
0.819607275793715,"-4.5","Naive (I=500)"
0.839457412328344,"-4.5","Naive (I=500)"
0.815766995057815,"-4.5","Naive (I=500)"
0.86957301220815,"-4.5","Naive (I=500)"
0.870622382069281,"-4.5","Naive (I=500)"
0.795085969328669,"-4.5","Naive (I=500)"
0.835756964249473,"-4.5","Naive (I=500)"
0.819720820676062,"-4.5","Naive (I=500)"
0.820517638994813,"-4.5","Naive (I=500)"
0.854699008949386,"-4.5","Naive (I=500)"
0.852208244456977,"-4.5","Naive (I=500)"
0.862969457567982,"-4.5","Naive (I=500)"
0.844142912463153,"-4.5","Naive (I=500)"
0.86895329208757,"-4.5","Naive (I=500)"
0.836619107422767,"-4.5","Naive (I=500)"
0.840077593281555,"-4.5","Naive (I=500)"
0.852157295791621,"-4.5","Naive (I=500)"
0.862645629356024,"-4.5","Naive (I=500)"
0.85061742786239,"-4.5","Naive (I=500)"
0.782903229089079,"-4.5","Naive (I=500)"
0.79545056034713,"-4.5","Naive (I=500)"
0.860958818465415,"-4.5","Naive (I=500)"
0.845270354238289,"-4.5","Naive (I=500)"
0.836676995670992,"-4.5","Naive (I=500)"
0.81083644032677,"-4.5","Naive (I=500)"
0.831958179535705,"-4.5","Naive (I=500)"
0.851795490726713,"-4.5","Naive (I=500)"
0.839732704159511,"-4.5","Naive (I=500)"
0.849296579868157,"-4.5","Naive (I=500)"
0.806789533602419,"-4.5","Naive (I=500)"
0.842524979423524,"-4.5","Naive (I=500)"
0.857646557588474,"-4.5","Naive (I=500)"
0.831885019157751,"-4.5","Naive (I=500)"
0.829788401877486,"-4.5","Naive (I=500)"
0.852954503585295,"-4.5","Naive (I=500)"
0.815480181207521,"-4.5","Naive (I=500)"
0.85948569221936,"-4.5","Naive (I=500)"
0.858071167253215,"-4.5","Naive (I=500)"
0.834308169607077,"-4.5","Naive (I=500)"
0.821240366929861,"-4.5","Naive (I=500)"
0.841931386201819,"-4.5","Naive (I=500)"
0.829146451781941,"-4.5","Naive (I=500)"
0.864897207921725,"-4.5","Naive (I=500)"
0.823067062543528,"-4.5","Naive (I=500)"
0.846889465835306,"-4.5","Naive (I=500)"
0.847301972225135,"-4.5","Naive (I=500)"
0.855082310768851,"-4.5","Naive (I=500)"
0.880982408503949,"-4.5","Naive (I=500)"
0.794677198937159,"-4.5","Naive (I=500)"
0.8432575306974,"-4.5","Naive (I=500)"
0.860820899901523,"-4.5","Naive (I=500)"
0.832419229523361,"-4.5","Naive (I=500)"
0.801735984668932,"-4.5","Naive (I=500)"
0.856299836364936,"-4.5","Naive (I=500)"
0.854791971802973,"-4.5","Naive (I=500)"
0.834862744001618,"-4.5","Naive (I=500)"
0.916125040500162,"-4.5","BIT (I=500)"
0.918573050292201,"-4.5","BIT (I=500)"
0.906326473305893,"-4.5","BIT (I=500)"
0.892377233508934,"-4.5","BIT (I=500)"
0.880468673874696,"-4.5","BIT (I=500)"
0.893054996219985,"-4.5","BIT (I=500)"
0.893771639086556,"-4.5","BIT (I=500)"
0.883427309709239,"-4.5","BIT (I=500)"
0.904969795879184,"-4.5","BIT (I=500)"
0.899647918591674,"-4.5","BIT (I=500)"
0.902663098652395,"-4.5","BIT (I=500)"
0.899005004020016,"-4.5","BIT (I=500)"
0.887829023316093,"-4.5","BIT (I=500)"
0.869585590342361,"-4.5","BIT (I=500)"
0.877900951603806,"-4.5","BIT (I=500)"
0.889553478213913,"-4.5","BIT (I=500)"
0.899780303121212,"-4.5","BIT (I=500)"
0.900105744422978,"-4.5","BIT (I=500)"
0.865702182808731,"-4.5","BIT (I=500)"
0.878562202248809,"-4.5","BIT (I=500)"
0.916581714326857,"-4.5","BIT (I=500)"
0.87373645494582,"-4.5","BIT (I=500)"
0.884378193512774,"-4.5","BIT (I=500)"
0.901811287245149,"-4.5","BIT (I=500)"
0.898437065748263,"-4.5","BIT (I=500)"
0.877621206484826,"-4.5","BIT (I=500)"
0.900664274657099,"-4.5","BIT (I=500)"
0.900513842055368,"-4.5","BIT (I=500)"
0.899646190584763,"-4.5","BIT (I=500)"
0.894052632210529,"-4.5","BIT (I=500)"
0.903740510962044,"-4.5","BIT (I=500)"
0.905399205596822,"-4.5","BIT (I=500)"
0.882120264481058,"-4.5","BIT (I=500)"
0.88386948747795,"-4.5","BIT (I=500)"
0.843403981615926,"-4.5","BIT (I=500)"
0.87187212748851,"-4.5","BIT (I=500)"
0.913225156900628,"-4.5","BIT (I=500)"
0.874606026424106,"-4.5","BIT (I=500)"
0.887639806559226,"-4.5","BIT (I=500)"
0.886786747146989,"-4.5","BIT (I=500)"
0.887601214404858,"-4.5","BIT (I=500)"
0.893698102792411,"-4.5","BIT (I=500)"
0.883419437677751,"-4.5","BIT (I=500)"
0.873716966867867,"-4.5","BIT (I=500)"
0.88734719738879,"-4.5","BIT (I=500)"
0.880334273337093,"-4.5","BIT (I=500)"
0.878308761235045,"-4.5","BIT (I=500)"
0.907468973875896,"-4.5","BIT (I=500)"
0.922775659102637,"-4.5","BIT (I=500)"
0.851970095880384,"-4.5","BIT (I=500)"
0.897925959703839,"-4.5","BIT (I=500)"
0.88475451501806,"-4.5","BIT (I=500)"
0.876225936903748,"-4.5","BIT (I=500)"
0.892559250237001,"-4.5","BIT (I=500)"
0.900225648902596,"-4.5","BIT (I=500)"
0.914023976095904,"-4.5","BIT (I=500)"
0.90110645242581,"-4.5","BIT (I=500)"
0.904373345493382,"-4.5","BIT (I=500)"
0.888613730454922,"-4.5","BIT (I=500)"
0.896647810591242,"-4.5","BIT (I=500)"
0.904709922839691,"-4.5","BIT (I=500)"
0.898523658094632,"-4.5","BIT (I=500)"
0.906938571754287,"-4.5","BIT (I=500)"
0.849522086088344,"-4.5","BIT (I=500)"
0.877083508334033,"-4.5","BIT (I=500)"
0.903266653066612,"-4.5","BIT (I=500)"
0.903965631862527,"-4.5","BIT (I=500)"
0.8954875499502,"-4.5","BIT (I=500)"
0.869696470785883,"-4.5","BIT (I=500)"
0.887079836319346,"-4.5","BIT (I=500)"
0.89834269737079,"-4.5","BIT (I=500)"
0.901469813879256,"-4.5","BIT (I=500)"
0.90065496261985,"-4.5","BIT (I=500)"
0.879236892947572,"-4.5","BIT (I=500)"
0.900550226200905,"-4.5","BIT (I=500)"
0.898288553154213,"-4.5","BIT (I=500)"
0.894397081588326,"-4.5","BIT (I=500)"
0.886770523082092,"-4.5","BIT (I=500)"
0.899823023292093,"-4.5","BIT (I=500)"
0.903058236232945,"-4.5","BIT (I=500)"
0.896621026484106,"-4.5","BIT (I=500)"
0.907811983247933,"-4.5","BIT (I=500)"
0.878112536450146,"-4.5","BIT (I=500)"
0.876574898299593,"-4.5","BIT (I=500)"
0.904255553022212,"-4.5","BIT (I=500)"
0.890810795243181,"-4.5","BIT (I=500)"
0.908961107844431,"-4.5","BIT (I=500)"
0.882522314089256,"-4.5","BIT (I=500)"
0.888045120180481,"-4.5","BIT (I=500)"
0.910715034860139,"-4.5","BIT (I=500)"
0.890131400525602,"-4.5","BIT (I=500)"
0.9124620498482,"-4.5","BIT (I=500)"
0.867450829803319,"-4.5","BIT (I=500)"
0.900437041748167,"-4.5","BIT (I=500)"
0.909422389689559,"-4.5","BIT (I=500)"
0.887015228060912,"-4.5","BIT (I=500)"
0.863743870975484,"-4.5","BIT (I=500)"
0.903757023028092,"-4.5","BIT (I=500)"
0.902064056256225,"-4.5","BIT (I=500)"
0.890851019404078,"-4.5","BIT (I=500)"
0.847270441357538,"-4.5","Naive (I=1000)"
0.839694349801179,"-4.5","Naive (I=1000)"
0.839553233195316,"-4.5","Naive (I=1000)"
0.856859436529519,"-4.5","Naive (I=1000)"
0.823064809017424,"-4.5","Naive (I=1000)"
0.839287021108638,"-4.5","Naive (I=1000)"
0.818211298669831,"-4.5","Naive (I=1000)"
0.848052980731026,"-4.5","Naive (I=1000)"
0.848231243474305,"-4.5","Naive (I=1000)"
0.835480733360837,"-4.5","Naive (I=1000)"
0.845860260288335,"-4.5","Naive (I=1000)"
0.828121209495761,"-4.5","Naive (I=1000)"
0.836490498755704,"-4.5","Naive (I=1000)"
0.848621326093484,"-4.5","Naive (I=1000)"
0.850128108546565,"-4.5","Naive (I=1000)"
0.840074409206922,"-4.5","Naive (I=1000)"
0.849967700762287,"-4.5","Naive (I=1000)"
0.854147211331281,"-4.5","Naive (I=1000)"
0.836465320010299,"-4.5","Naive (I=1000)"
0.845383631076615,"-4.5","Naive (I=1000)"
0.845907462340919,"-4.5","Naive (I=1000)"
0.859186695176907,"-4.5","Naive (I=1000)"
0.84085575105534,"-4.5","Naive (I=1000)"
0.839307476311144,"-4.5","Naive (I=1000)"
0.840126439819341,"-4.5","Naive (I=1000)"
0.842244373634506,"-4.5","Naive (I=1000)"
0.841966275217344,"-4.5","Naive (I=1000)"
0.866742023349035,"-4.5","Naive (I=1000)"
0.835870329220443,"-4.5","Naive (I=1000)"
0.811474168498572,"-4.5","Naive (I=1000)"
0.841088607158843,"-4.5","Naive (I=1000)"
0.828546089172687,"-4.5","Naive (I=1000)"
0.820867408324377,"-4.5","Naive (I=1000)"
0.80566822960756,"-4.5","Naive (I=1000)"
0.838502195432604,"-4.5","Naive (I=1000)"
0.827935856674821,"-4.5","Naive (I=1000)"
0.821311969549731,"-4.5","Naive (I=1000)"
0.81286870660599,"-4.5","Naive (I=1000)"
0.837323815113947,"-4.5","Naive (I=1000)"
0.834806094602137,"-4.5","Naive (I=1000)"
0.823397327264628,"-4.5","Naive (I=1000)"
0.850112748528993,"-4.5","Naive (I=1000)"
0.828935241381088,"-4.5","Naive (I=1000)"
0.843712081082083,"-4.5","Naive (I=1000)"
0.837851719421043,"-4.5","Naive (I=1000)"
0.817037462239752,"-4.5","Naive (I=1000)"
0.826738606828542,"-4.5","Naive (I=1000)"
0.836748613281407,"-4.5","Naive (I=1000)"
0.854225104481421,"-4.5","Naive (I=1000)"
0.807783847491545,"-4.5","Naive (I=1000)"
0.836883296841249,"-4.5","Naive (I=1000)"
0.854782471663331,"-4.5","Naive (I=1000)"
0.836117667501913,"-4.5","Naive (I=1000)"
0.818987343146853,"-4.5","Naive (I=1000)"
0.83079683550768,"-4.5","Naive (I=1000)"
0.834375748978952,"-4.5","Naive (I=1000)"
0.825075944184151,"-4.5","Naive (I=1000)"
0.84636638577396,"-4.5","Naive (I=1000)"
0.854793790289616,"-4.5","Naive (I=1000)"
0.84861797246093,"-4.5","Naive (I=1000)"
0.805800802914308,"-4.5","Naive (I=1000)"
0.835039574739211,"-4.5","Naive (I=1000)"
0.841180727787219,"-4.5","Naive (I=1000)"
0.815212699722806,"-4.5","Naive (I=1000)"
0.820763721717666,"-4.5","Naive (I=1000)"
0.857556535309297,"-4.5","Naive (I=1000)"
0.820589751522297,"-4.5","Naive (I=1000)"
0.853335633415937,"-4.5","Naive (I=1000)"
0.858394337702398,"-4.5","Naive (I=1000)"
0.867802066230299,"-4.5","Naive (I=1000)"
0.844546426963878,"-4.5","Naive (I=1000)"
0.852623182190279,"-4.5","Naive (I=1000)"
0.846398553897543,"-4.5","Naive (I=1000)"
0.85440549718703,"-4.5","Naive (I=1000)"
0.864485224816914,"-4.5","Naive (I=1000)"
0.856778089287155,"-4.5","Naive (I=1000)"
0.812560547946096,"-4.5","Naive (I=1000)"
0.85729803360517,"-4.5","Naive (I=1000)"
0.841236133471098,"-4.5","Naive (I=1000)"
0.843689353994219,"-4.5","Naive (I=1000)"
0.848252998588124,"-4.5","Naive (I=1000)"
0.814387599455139,"-4.5","Naive (I=1000)"
0.829893445073539,"-4.5","Naive (I=1000)"
0.837178884244189,"-4.5","Naive (I=1000)"
0.833686551741664,"-4.5","Naive (I=1000)"
0.802508295737226,"-4.5","Naive (I=1000)"
0.82809314192984,"-4.5","Naive (I=1000)"
0.827693005566934,"-4.5","Naive (I=1000)"
0.812751758417554,"-4.5","Naive (I=1000)"
0.857125630266941,"-4.5","Naive (I=1000)"
0.815808735285202,"-4.5","Naive (I=1000)"
0.840833282255782,"-4.5","Naive (I=1000)"
0.838218676348893,"-4.5","Naive (I=1000)"
0.842782259766553,"-4.5","Naive (I=1000)"
0.812839104658299,"-4.5","Naive (I=1000)"
0.809263543797503,"-4.5","Naive (I=1000)"
0.816757871973206,"-4.5","Naive (I=1000)"
0.8560874276814,"-4.5","Naive (I=1000)"
0.841221534502471,"-4.5","Naive (I=1000)"
0.859807935993954,"-4.5","Naive (I=1000)"
0.895236931236931,"-4.5","BIT (I=1000)"
0.895643131643132,"-4.5","BIT (I=1000)"
0.887529203529204,"-4.5","BIT (I=1000)"
0.897161745161745,"-4.5","BIT (I=1000)"
0.881229341229341,"-4.5","BIT (I=1000)"
0.896532728532729,"-4.5","BIT (I=1000)"
0.883606675606676,"-4.5","BIT (I=1000)"
0.895551115551116,"-4.5","BIT (I=1000)"
0.900367260367261,"-4.5","BIT (I=1000)"
0.892777204777205,"-4.5","BIT (I=1000)"
0.901129885129885,"-4.5","BIT (I=1000)"
0.884836100836101,"-4.5","BIT (I=1000)"
0.899101967101967,"-4.5","BIT (I=1000)"
0.897690501690502,"-4.5","BIT (I=1000)"
0.899071739071739,"-4.5","BIT (I=1000)"
0.886828954828955,"-4.5","BIT (I=1000)"
0.898404598404598,"-4.5","BIT (I=1000)"
0.898507774507775,"-4.5","BIT (I=1000)"
0.888318600318601,"-4.5","BIT (I=1000)"
0.892466668466669,"-4.5","BIT (I=1000)"
0.893402093402094,"-4.5","BIT (I=1000)"
0.904146796146796,"-4.5","BIT (I=1000)"
0.89813005013005,"-4.5","BIT (I=1000)"
0.887506235506236,"-4.5","BIT (I=1000)"
0.897176517176517,"-4.5","BIT (I=1000)"
0.896025092025092,"-4.5","BIT (I=1000)"
0.887012435012435,"-4.5","BIT (I=1000)"
0.9123612003612,"-4.5","BIT (I=1000)"
0.890708642708643,"-4.5","BIT (I=1000)"
0.874130146130146,"-4.5","BIT (I=1000)"
0.886185682185682,"-4.5","BIT (I=1000)"
0.883331611331612,"-4.5","BIT (I=1000)"
0.885950541950542,"-4.5","BIT (I=1000)"
0.867053727053727,"-4.5","BIT (I=1000)"
0.892555936555937,"-4.5","BIT (I=1000)"
0.889066381066381,"-4.5","BIT (I=1000)"
0.882493902493903,"-4.5","BIT (I=1000)"
0.871789903789904,"-4.5","BIT (I=1000)"
0.899920175920176,"-4.5","BIT (I=1000)"
0.890879186879187,"-4.5","BIT (I=1000)"
0.888073128073128,"-4.5","BIT (I=1000)"
0.902136446136446,"-4.5","BIT (I=1000)"
0.890745662745663,"-4.5","BIT (I=1000)"
0.896867852867853,"-4.5","BIT (I=1000)"
0.891087507087507,"-4.5","BIT (I=1000)"
0.881223941223941,"-4.5","BIT (I=1000)"
0.877361581361581,"-4.5","BIT (I=1000)"
0.888907452907453,"-4.5","BIT (I=1000)"
0.900424104424105,"-4.5","BIT (I=1000)"
0.864230352230352,"-4.5","BIT (I=1000)"
0.893048861048861,"-4.5","BIT (I=1000)"
0.903673827673828,"-4.5","BIT (I=1000)"
0.896422568422569,"-4.5","BIT (I=1000)"
0.879033243033243,"-4.5","BIT (I=1000)"
0.881820305820306,"-4.5","BIT (I=1000)"
0.88742315942316,"-4.5","BIT (I=1000)"
0.886887670887671,"-4.5","BIT (I=1000)"
0.896231252231253,"-4.5","BIT (I=1000)"
0.899254115254115,"-4.5","BIT (I=1000)"
0.894155262155262,"-4.5","BIT (I=1000)"
0.867541731541732,"-4.5","BIT (I=1000)"
0.891835755835756,"-4.5","BIT (I=1000)"
0.890101982101982,"-4.5","BIT (I=1000)"
0.86780205980206,"-4.5","BIT (I=1000)"
0.881593625593626,"-4.5","BIT (I=1000)"
0.905768777768778,"-4.5","BIT (I=1000)"
0.877949413949414,"-4.5","BIT (I=1000)"
0.896086196086196,"-4.5","BIT (I=1000)"
0.904398340398341,"-4.5","BIT (I=1000)"
0.907160467160467,"-4.5","BIT (I=1000)"
0.892509880509881,"-4.5","BIT (I=1000)"
0.902140958140958,"-4.5","BIT (I=1000)"
0.896507576507577,"-4.5","BIT (I=1000)"
0.900588600588601,"-4.5","BIT (I=1000)"
0.905155637155637,"-4.5","BIT (I=1000)"
0.903416271416271,"-4.5","BIT (I=1000)"
0.878582018582019,"-4.5","BIT (I=1000)"
0.903060543060543,"-4.5","BIT (I=1000)"
0.894495054495055,"-4.5","BIT (I=1000)"
0.89344370944371,"-4.5","BIT (I=1000)"
0.896933864933865,"-4.5","BIT (I=1000)"
0.87384438984439,"-4.5","BIT (I=1000)"
0.884708408708409,"-4.5","BIT (I=1000)"
0.884044916044916,"-4.5","BIT (I=1000)"
0.88780685980686,"-4.5","BIT (I=1000)"
0.870281946281946,"-4.5","BIT (I=1000)"
0.892555612555613,"-4.5","BIT (I=1000)"
0.884188508188508,"-4.5","BIT (I=1000)"
0.86377067977068,"-4.5","BIT (I=1000)"
0.899578751578752,"-4.5","BIT (I=1000)"
0.873531621531622,"-4.5","BIT (I=1000)"
0.89816461016461,"-4.5","BIT (I=1000)"
0.905032133032133,"-4.5","BIT (I=1000)"
0.896901920901921,"-4.5","BIT (I=1000)"
0.880480492480493,"-4.5","BIT (I=1000)"
0.870706662706663,"-4.5","BIT (I=1000)"
0.87830447030447,"-4.5","BIT (I=1000)"
0.903883011883012,"-4.5","BIT (I=1000)"
0.890973938973939,"-4.5","BIT (I=1000)"
0.897301293301293,"-4.5","BIT (I=1000)"
0.823893267758997,"-4.5","Naive (I=1500)"
0.831680829780928,"-4.5","Naive (I=1500)"
0.843030864293358,"-4.5","Naive (I=1500)"
0.831975999247137,"-4.5","Naive (I=1500)"
0.870287936778352,"-4.5","Naive (I=1500)"
0.840919669379174,"-4.5","Naive (I=1500)"
0.843649140777933,"-4.5","Naive (I=1500)"
0.797609632143113,"-4.5","Naive (I=1500)"
0.828288990979854,"-4.5","Naive (I=1500)"
0.830168173003905,"-4.5","Naive (I=1500)"
0.830510290893658,"-4.5","Naive (I=1500)"
0.853984054718723,"-4.5","Naive (I=1500)"
0.830636539823134,"-4.5","Naive (I=1500)"
0.859840465726267,"-4.5","Naive (I=1500)"
0.814857848385401,"-4.5","Naive (I=1500)"
0.840018770321377,"-4.5","Naive (I=1500)"
0.804436362946719,"-4.5","Naive (I=1500)"
0.83244175389328,"-4.5","Naive (I=1500)"
0.817459924938061,"-4.5","Naive (I=1500)"
0.837084375249096,"-4.5","Naive (I=1500)"
0.847722535110455,"-4.5","Naive (I=1500)"
0.838810463143009,"-4.5","Naive (I=1500)"
0.848133155089565,"-4.5","Naive (I=1500)"
0.840760327878937,"-4.5","Naive (I=1500)"
0.850623575137566,"-4.5","Naive (I=1500)"
0.838049254527737,"-4.5","Naive (I=1500)"
0.871169968253205,"-4.5","Naive (I=1500)"
0.836334677963715,"-4.5","Naive (I=1500)"
0.841687774730665,"-4.5","Naive (I=1500)"
0.822669559992134,"-4.5","Naive (I=1500)"
0.844755708220928,"-4.5","Naive (I=1500)"
0.829092663616378,"-4.5","Naive (I=1500)"
0.813368438728626,"-4.5","Naive (I=1500)"
0.827599391332658,"-4.5","Naive (I=1500)"
0.809030913782727,"-4.5","Naive (I=1500)"
0.837517411887176,"-4.5","Naive (I=1500)"
0.828506423252895,"-4.5","Naive (I=1500)"
0.825594998653314,"-4.5","Naive (I=1500)"
0.842120606979331,"-4.5","Naive (I=1500)"
0.866353753475414,"-4.5","Naive (I=1500)"
0.82802962362317,"-4.5","Naive (I=1500)"
0.814399330292286,"-4.5","Naive (I=1500)"
0.847175360480975,"-4.5","Naive (I=1500)"
0.842461804819836,"-4.5","Naive (I=1500)"
0.810380012217751,"-4.5","Naive (I=1500)"
0.824245177202965,"-4.5","Naive (I=1500)"
0.81331495251121,"-4.5","Naive (I=1500)"
0.821043621852373,"-4.5","Naive (I=1500)"
0.85720029768087,"-4.5","Naive (I=1500)"
0.86022045188333,"-4.5","Naive (I=1500)"
0.849434915034469,"-4.5","Naive (I=1500)"
0.821370967684948,"-4.5","Naive (I=1500)"
0.847193867848752,"-4.5","Naive (I=1500)"
0.84925139191372,"-4.5","Naive (I=1500)"
0.842190408468285,"-4.5","Naive (I=1500)"
0.84163810387252,"-4.5","Naive (I=1500)"
0.838096579674822,"-4.5","Naive (I=1500)"
0.853180247216514,"-4.5","Naive (I=1500)"
0.837474979820103,"-4.5","Naive (I=1500)"
0.824447415298416,"-4.5","Naive (I=1500)"
0.835588601397071,"-4.5","Naive (I=1500)"
0.831917806759092,"-4.5","Naive (I=1500)"
0.814929212048625,"-4.5","Naive (I=1500)"
0.850978293931807,"-4.5","Naive (I=1500)"
0.839472812668556,"-4.5","Naive (I=1500)"
0.836104058776204,"-4.5","Naive (I=1500)"
0.847933517546178,"-4.5","Naive (I=1500)"
0.847398450831912,"-4.5","Naive (I=1500)"
0.839875935010052,"-4.5","Naive (I=1500)"
0.828856785600574,"-4.5","Naive (I=1500)"
0.842985534301002,"-4.5","Naive (I=1500)"
0.817138653671434,"-4.5","Naive (I=1500)"
0.84742587779871,"-4.5","Naive (I=1500)"
0.846112151567473,"-4.5","Naive (I=1500)"
0.839670478643019,"-4.5","Naive (I=1500)"
0.85791680829749,"-4.5","Naive (I=1500)"
0.857261088825281,"-4.5","Naive (I=1500)"
0.829511912841266,"-4.5","Naive (I=1500)"
0.832029804447104,"-4.5","Naive (I=1500)"
0.840040392838892,"-4.5","Naive (I=1500)"
0.851142959021774,"-4.5","Naive (I=1500)"
0.825119698818121,"-4.5","Naive (I=1500)"
0.83912996839396,"-4.5","Naive (I=1500)"
0.849303528200758,"-4.5","Naive (I=1500)"
0.83771274114661,"-4.5","Naive (I=1500)"
0.811519094064425,"-4.5","Naive (I=1500)"
0.817495084379449,"-4.5","Naive (I=1500)"
0.844642447912476,"-4.5","Naive (I=1500)"
0.846725129465049,"-4.5","Naive (I=1500)"
0.85344718154732,"-4.5","Naive (I=1500)"
0.850656656985285,"-4.5","Naive (I=1500)"
0.833753247641818,"-4.5","Naive (I=1500)"
0.83510399103889,"-4.5","Naive (I=1500)"
0.842099859926771,"-4.5","Naive (I=1500)"
0.845007237875033,"-4.5","Naive (I=1500)"
0.808427051980082,"-4.5","Naive (I=1500)"
0.840479892323785,"-4.5","Naive (I=1500)"
0.838015627674088,"-4.5","Naive (I=1500)"
0.833554024118882,"-4.5","Naive (I=1500)"
0.86170374331999,"-4.5","Naive (I=1500)"
0.884625090055596,"-4.5","BIT (I=1500)"
0.888115313829028,"-4.5","BIT (I=1500)"
0.893742246107665,"-4.5","BIT (I=1500)"
0.891383514392673,"-4.5","BIT (I=1500)"
0.910453560201582,"-4.5","BIT (I=1500)"
0.893200940978196,"-4.5","BIT (I=1500)"
0.892526330900591,"-4.5","BIT (I=1500)"
0.866408075736923,"-4.5","BIT (I=1500)"
0.888163921850632,"-4.5","BIT (I=1500)"
0.893242996107998,"-4.5","BIT (I=1500)"
0.889365717940319,"-4.5","BIT (I=1500)"
0.902548546910465,"-4.5","BIT (I=1500)"
0.890191741418552,"-4.5","BIT (I=1500)"
0.904902795067909,"-4.5","BIT (I=1500)"
0.870936401305067,"-4.5","BIT (I=1500)"
0.892994473330877,"-4.5","BIT (I=1500)"
0.867442181085414,"-4.5","BIT (I=1500)"
0.890458216203652,"-4.5","BIT (I=1500)"
0.878153467623763,"-4.5","BIT (I=1500)"
0.889944690642085,"-4.5","BIT (I=1500)"
0.899236303660579,"-4.5","BIT (I=1500)"
0.892739717662097,"-4.5","BIT (I=1500)"
0.901613485161549,"-4.5","BIT (I=1500)"
0.890008274670344,"-4.5","BIT (I=1500)"
0.899955969758209,"-4.5","BIT (I=1500)"
0.892414650850956,"-4.5","BIT (I=1500)"
0.913076324033922,"-4.5","BIT (I=1500)"
0.8942646996732,"-4.5","BIT (I=1500)"
0.892124929833302,"-4.5","BIT (I=1500)"
0.886380948613755,"-4.5","BIT (I=1500)"
0.896497077554256,"-4.5","BIT (I=1500)"
0.88393672708299,"-4.5","BIT (I=1500)"
0.868038728906102,"-4.5","BIT (I=1500)"
0.884652186956527,"-4.5","BIT (I=1500)"
0.875267564118917,"-4.5","BIT (I=1500)"
0.896316583251815,"-4.5","BIT (I=1500)"
0.880062840916818,"-4.5","BIT (I=1500)"
0.883216989874218,"-4.5","BIT (I=1500)"
0.892168602741601,"-4.5","BIT (I=1500)"
0.909095874264833,"-4.5","BIT (I=1500)"
0.889549245132998,"-4.5","BIT (I=1500)"
0.875088996928443,"-4.5","BIT (I=1500)"
0.895826776811901,"-4.5","BIT (I=1500)"
0.895367363274383,"-4.5","BIT (I=1500)"
0.875293128574724,"-4.5","BIT (I=1500)"
0.886922445743309,"-4.5","BIT (I=1500)"
0.871833880815058,"-4.5","BIT (I=1500)"
0.88642939307973,"-4.5","BIT (I=1500)"
0.904876263500561,"-4.5","BIT (I=1500)"
0.900630316724585,"-4.5","BIT (I=1500)"
0.898426863300828,"-4.5","BIT (I=1500)"
0.87646947754199,"-4.5","BIT (I=1500)"
0.89630732813659,"-4.5","BIT (I=1500)"
0.895842129707613,"-4.5","BIT (I=1500)"
0.893076453811757,"-4.5","BIT (I=1500)"
0.891322668143408,"-4.5","BIT (I=1500)"
0.89229781879903,"-4.5","BIT (I=1500)"
0.902771064342695,"-4.5","BIT (I=1500)"
0.89627516456674,"-4.5","BIT (I=1500)"
0.878319942364419,"-4.5","BIT (I=1500)"
0.890384413504184,"-4.5","BIT (I=1500)"
0.884753196779199,"-4.5","BIT (I=1500)"
0.882371990387551,"-4.5","BIT (I=1500)"
0.900841740818551,"-4.5","BIT (I=1500)"
0.891470863764828,"-4.5","BIT (I=1500)"
0.8936019260453,"-4.5","BIT (I=1500)"
0.901225641433618,"-4.5","BIT (I=1500)"
0.901711785649682,"-4.5","BIT (I=1500)"
0.885553602468268,"-4.5","BIT (I=1500)"
0.892327738812328,"-4.5","BIT (I=1500)"
0.894028717346097,"-4.5","BIT (I=1500)"
0.882039350239711,"-4.5","BIT (I=1500)"
0.89629810502138,"-4.5","BIT (I=1500)"
0.899057100025378,"-4.5","BIT (I=1500)"
0.889930415080184,"-4.5","BIT (I=1500)"
0.899983628437168,"-4.5","BIT (I=1500)"
0.904378265057007,"-4.5","BIT (I=1500)"
0.891593402485957,"-4.5","BIT (I=1500)"
0.890915471517987,"-4.5","BIT (I=1500)"
0.89132596770043,"-4.5","BIT (I=1500)"
0.903644511842005,"-4.5","BIT (I=1500)"
0.8867685754527,"-4.5","BIT (I=1500)"
